Plan_heig_vege,Seed_leng,Bark_thic,Stem_diam,Seed_dry_mass,Frui_leng,Disp_unit_leng,Leaf_area_per_leaf,Leaf_dry_mass_per,Leaf_dens_(lea_tiss,Leaf_fres_mass,Leaf_leng,Leaf_widt,Leaf_area_(in_case,Leaf_nitr_(N)_cont,Leaf_pota_(K)_cont,Leaf_phos_(P)_cont,Leaf_carb_(C)_cont,Leaf_carb_isot_sign,Leaf_calc_(Ca)_cont,Leaf_nitr_(N)_isot,Leaf_wate_cont_per,Leaf_chlo_cont_per,Leaf_resp_rate_mass,Leaf_caro_cont_per,Leaf_tran_rate_per,Vcma,Phot_rate_per_leaf,Stem_spec_dens_(SSD,Stem_cond_dens_(ves,Wood_vess_diam,Wood_vess_dens,Stem_cond_cros_area,Stem_cond_lume_cros,Wood_cros_frac_of,Root_root_dept,Fine_root_(abs_leng,Fine_root_diam,Fine_root_tiss_dens,Root_nitr_(N)_cont,Fine_root_nitr_(N),Root_leng_per_root
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,150.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.1058799996972084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,,,,0.20596928894519806,,,4.863813400268555,,,,,,,,6.199999809265137,,532.0,-30.316667556762695,9.600000381469727,,,,,,,,0.07599999755620956,0.6312571167945862,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.07113999873399734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.019999999552965164,,,,,,,,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7.860228538513184,,,,,,,,,,,,,,-22.549999237060547,,,,,,,,,,,,,,,,,,,,,,,
,,,,10.086799621582031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.01269999984651804,3.319999933242798,,,,,,,,,,,,,,,,,,,,,,,,,26.815000534057617,40.18000030517578,,,,,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,77.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5400000214576721,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4.45359992980957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.17839999496936798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08827586472034454,1.2000000476837158,,,0.04410000145435333,,,5.0,0.2924703061580658,,0.004550000187009573,,0.30000001192092896,,16.13204002380371,,1.9811255931854248,,,,,4.521050453186035,7.176470756530762,,2.029411792755127,,,,,,,,,,,0.1265999972820282,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.038000106811523,,9.449999809265137,0.5107097625732422,1765.6173095703125,,,,0.42524999380111694,0.3993552029132843,,,,,24.803125381469727,,1.6618750095367432,,,,,1.3564666509628296,,0.00985225010663271,,3.116943836212158,0.014437500387430191,0.14894187450408936,0.4390367567539215,,100.20500183105469,,,0.08023040741682053,70.56999969482422,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12456922978162766,8.837340354919434,,,,,,28.700960159301758,0.16886261105537415,,,62.56399917602539,1.0116499662399292,297.0890808105469,25.350000381469727,,,452.29998779296875,,,,8.071867942810059,6.300000190734863,0.015782499685883522,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
